semel,ballot,valid,stat22
7900,221.6,323,79000322
7900,221.7,332,79000322
7900,227.1,406,79000715
7900,227.2,389,79000715
7900,227.3,403,79000715
7900,227.4,409,79000715
7900,227.5,402,79000715
7900,229.1,380,79000413
7900,229.2,392,79000413
7900,229.3,392,79000413
7900,229.4,413,79000413
7900,229.5,391,79000413
7900,229.6,404,79000413
7900,242.1,496,79000234
7900,242.2,502,79000234
7900,242.3,502,79000234
7900,242.4,496,79000234
7900,242.5,484,79000234
7900,242.6,476,79000234
7900,251,396,79000234
7900,256.1,256,79000311
7900,256.2,267,79000311
7900,256.3,251,79000311
7900,256.4,253,79000311
7900,256.5,222,79000311
7900,256.6,246,79000311
7900,256.7,249,79000311
7900,256.8,277,79000311
7900,265,409,79000414
7900,275.1,357,79000723
7900,275.2,356,79000723
7900,275.3,357,79000723
7900,275.4,376,79000723
7900,275.5,356,79000723
7900,286.1,358,79000815
7900,286.2,360,79000815
7900,286.3,375,79000815
7900,300.1,266,79000233
7900,300.2,297,79000233
7900,310.1,427,79000234
7900,310.2,412,79000234
7900,310.3,419,79000234
7900,310.4,427,79000234
7900,955.1,434,79000815
7900,955.2,450,79000815
7900,955.3,468,79000815
7900,955.4,454,79000815
7900,955.5,451,79000815
7900,960.1,355,79000724
7900,960.2,358,79000724
7900,960.3,362,79000724
7900,2.1,323,79000312
7900,2.2,293,79000623
7900,2.3,291,79000312
7900,2.4,320,79000312
7900,2.5,277,79000624
7900,2.6,258,79000312
7900,2.7,274,79000111
7900,2.8,297,79000233
7900,5.1,399,79000111
7900,5.2,376,79000111
7900,5.3,403,79000111
7900,5.4,397,79000111
7900,9.1,263,79000113
7900,9.2,261,79000113
7900,9.3,265,79000113
7900,9.4,235,79000113
7900,11.1,406,79000712
7900,11.2,378,79000712
7900,11.3,386,79000712
7900,11.4,388,79000712
7900,89.1,365,79000712
7900,89.2,342,79000712
7900,89.3,322,79000712
7900,95.1,382,79000622
7900,95.2,359,79000622
7900,95.3,368,79000622
7900,95.4,364,79000622
7900,100.1,334,79000723
7900,100.2,307,79000723
7900,100.3,300,79000723
7900,100.4,333,79000723
7900,103.1,396,79000626
7900,103.2,426,79000626
7900,103.3,413,79000626
7900,128.1,302,79000715
7900,128.2,354,79000715
7900,128.3,354,79000715
7900,128.4,356,79000715
7900,128.5,359,79000715
7900,133.1,338,79000221
7900,133.2,319,79000221
7900,133.3,329,79000221
7900,133.4,315,79000221
7900,133.5,355,79000221
7900,162,360,79000221
7900,170.1,406,79000421
7900,170.2,401,79000421
7900,170.3,386,79000421
7900,173.1,345,79000221
7900,173.2,368,79000221
7900,173.3,316,79000221
7900,173.4,358,79000221
7900,202,389,79000622
7900,209,458,79000324
7900,219.1,403,79000433
7900,219.2,406,79000433
7900,219.3,408,79000433
7900,219.4,388,79000433
7900,222,299,79000221
7900,234.1,491,79000121
7900,234.2,478,79000121
7900,234.3,479,79000121
7900,234.4,479,79000121
7900,234.5,487,79000121
7900,234.6,483,79000121
7900,240.1,346,79000433
7900,240.2,338,79000433
7900,240.3,363,79000433
7900,240.4,335,79000433
7900,240.5,317,79000433
7900,244.1,293,79000324
7900,244.2,311,79000324
7900,245.1,432,79000621
7900,245.2,430,79000621
7900,245.3,424,79000621
7900,245.4,410,79000621
7900,245.5,408,79000621
7900,258,414,79000622
7900,269.1,516,79000613
7900,269.2,498,79000613
7900,269.3,518,79000613
7900,269.4,487,79000613
7900,269.5,507,79000613
7900,270.1,466,79000512
7900,270.2,455,79000512
7900,270.3,491,79000512
7900,270.4,492,79000512
7900,270.5,473,79000512
7900,270.6,510,79000512
7900,270.7,467,79000512
7900,277.1,422,79000611
7900,277.2,421,79000611
7900,277.3,422,79000611
7900,277.4,409,79000611
7900,277.5,419,79000611
7900,282.1,375,79000621
7900,282.2,366,79000621
7900,282.3,368,79000621
7900,285.1,351,79000721
7900,285.2,362,79000721
7900,285.3,374,79000721
7900,285.4,345,79000721
7900,291.1,504,79000121
7900,291.2,498,79000121
7900,291.3,477,79000121
7900,298.1,440,79000612
7900,298.2,431,79000612
7900,298.3,442,79000612
7900,298.4,443,79000612
7900,298.5,434,79000612
7900,298.6,452,79000612
7900,299.1,393,79000121
7900,299.2,393,79000121
7900,299.3,386,79000121
7900,299.4,391,79000121
7900,305.1,455,79000611
7900,305.2,457,79000611
7900,305.3,462,79000611
7900,305.4,450,79000611
7900,305.5,440,79000611
7900,305.6,443,79000611
7900,305.7,451,79000611
7900,306,478,79000121
7900,312,382,79000121
1213,1,150,12130001
1079,1,223,10790001
1211,1,141,12110001
6800,1,268,68000015
6800,3,220,68000015
6800,4,282,68000014
6800,5,252,68000013
6800,6,197,68000015
6800,7,199,68000015
6800,8.1,270,68000023
6800,8.2,270,68000023
6800,8.3,256,68000023
6800,9,329,68000015
6800,10,286,68000014
6800,11.1,263,68000021
6800,11.2,236,68000021
6800,12,261,68000014
6800,13,405,68000013
6800,14,275,68000022
6800,16.1,353,68000021
6800,16.2,365,68000021
6800,16.3,343,68000021
6800,16.4,314,68000021
6800,17,374,68000021
6800,18,245,68000014
6800,19,228,68000013
6800,20,228,68000021
6800,23,404,68000022
6800,24.1,422,68000016
6800,24.2,439,68000021
6800,25,406,68000023
6800,28,400,68000031
6800,30.1,385,68000023
6800,30.2,357,68000023
6800,30.3,379,68000023
6800,30.4,383,68000023
6800,32,287,68000021
6800,34.1,333,68000034
6800,34.2,308,68000034
6800,34.3,315,68000034
6800,34.4,309,68000034
6800,36.1,326,68000042
6800,36.2,332,68000042
6800,36.3,332,68000042
6800,36.4,291,68000042
6800,37.1,250,68000034
6800,37.2,251,68000034
6800,38,286,68000034
6800,39,437,68000011
6800,40,197,68000042
6800,41,249,68000042
6800,42,316,68000032
6800,46.1,242,68000022
6800,46.2,256,68000022
6800,47.1,300,68000031
6800,47.2,313,68000031
6800,47.3,308,68000023
6800,48,429,68000043
6800,49,346,68000022
6800,50,282,68000014
6800,51,248,68000014
6800,52,290,68000014
6800,53,418,68000042
6800,59.1,320,68000021
6800,59.2,307,68000021
6800,59.3,297,68000023
6800,61.1,356,68000022
6800,61.2,345,68000022
6800,61.3,362,68000022
6800,61.4,367,68000022
6800,62,384,68000022
6800,63,377,68000021
6800,64,408,68000021
6800,66,462,68000011
6800,67,366,68000011
6800,68.1,416,68000041
6800,68.2,404,68000041
6800,68.3,434,68000041
6800,69,445,68000011
6800,72,406,68000022
6800,74.1,451,68000011
6800,74.2,447,68000011
6800,74.3,442,68000011
6800,74.4,440,68000011
6800,74.5,455,68000011
6800,75,316,68000015
6800,76,419,68000031
6800,77,417,68000016
6800,79,402,68000033
6800,80,433,68000022
9500,1.1,395,95000013
9500,1.2,401,95000013
9500,1.3,392,95000013
9500,1.4,414,95000013
9500,2,361,95000035
9500,4.1,235,95000033
9500,4.2,259,95000033
9500,4.3,229,95000033
9500,5.1,421,95000032
9500,5.2,411,95000032
9500,5.3,425,95000032
9500,5.4,408,95000032
9500,5.5,407,95000032
9500,6,330,95000032
9500,7,380,95000041
9500,8,294,95000041
9500,12.1,288,95000042
9500,12.2,279,95000042
9500,12.3,268,95000042
9500,14,188,95000013
9500,16,298,95000013
9500,18,353,95000032
9500,19,385,95000032
9500,20,323,95000012
9500,21,272,95000013
9500,22.1,266,95000012
9500,22.2,277,95000012
9500,22.3,257,95000012
9500,22.4,259,95000012
9500,27,247,95000013
9500,34,346,95000032
9500,35.1,325,95000032
9500,35.2,375,95000032
9500,35.3,347,95000032
9500,35.4,345,95000032
9500,36,268,95000032
9500,40.1,330,95000042
9500,40.2,358,95000042
9500,40.3,342,95000042
9500,40.4,288,95000042
9500,40.5,346,95000042
9500,43.1,298,95000033
9500,43.2,317,95000033
9500,43.3,325,95000033
9500,43.4,314,95000033
9500,44,304,95000032
9500,45,466,95000035
9500,46,451,95000035
9500,47,396,95000035
9500,48,248,95000032
9500,49,301,95000013
9500,50,214,95000013
9500,52,335,95000013
9500,54,346,95000041
9500,55.1,351,95000031
9500,55.2,352,95000031
9500,55.3,366,95000031
9500,57.1,306,95000014
9500,57.2,294,95000014
9500,953.1,414,95000023
9500,953.2,434,95000023
9500,953.3,420,95000023
9500,953.4,413,95000023
9500,953.5,434,95000023
2630,1,177,26300013
2630,2,331,26300015
2630,3,224,26300042
2630,4,283,26300036
2630,5,320,26300032
2630,10.1,413,26300021
2630,10.2,404,26300021
2630,10.3,420,26300021
2630,10.4,404,26300021
2630,11,377,26300012
2630,12.1,394,26300012
2630,12.2,408,26300012
2630,12.3,387,26300012
2630,14.1,230,26300014
2630,14.2,212,26300014
2630,15,284,26300012
2630,16,310,26300022
2630,17,322,26300036
2630,18,262,26300022
2630,19,268,26300042
2630,20,239,26300015
2630,21,249,26300035
2630,22,392,26300035
2630,23,257,26300042
2630,24,368,26300014
2630,26,307,26300014
2630,28,363,26300022
2630,29,275,26300024
2630,30,414,26300024
2630,31,315,26300025
2630,32,351,26300025
2630,33,280,26300025
2630,34,317,26300025
2630,35,316,26300025
2630,36,267,26300024
2630,37,311,26300025
2630,38,239,26300024
2630,39,318,26300024
2630,40,303,26300025
2630,41,332,26300035
2630,42,290,26300035
2630,43,368,26300025
2630,44,273,26300025
2630,45,409,26300014
2630,47.1,375,26300042
2630,47.2,377,26300042
2630,47.3,367,26300042
2630,47.4,383,26300042
2630,48.1,510,26300032
2630,48.2,528,26300032
2630,49.1,398,26300033
2630,49.2,364,26300033
2630,49.3,352,26300033
2630,49.4,321,26300033
2630,49.5,354,26300033
2630,51,320,26300036
2630,52,387,26300036
2630,57.1,356,26300033
2630,57.2,371,26300033
2630,57.3,381,26300033
2630,57.4,371,26300033
2630,61,396,26300034
2630,63,358,26300033
2630,64,330,26300034
2630,65,280,26300033
2630,67,313,26300034
2630,68.1,465,26300032
2630,68.2,473,26300032
2630,69,244,26300034
2630,70.1,368,26300036
2630,70.2,363,26300036
2630,70.3,347,26300036
2630,70.4,372,26300036
2630,70.5,363,26300036
2630,71,245,26300036
2630,72.1,348,26300032
2630,72.2,338,26300032
2630,75,477,26300013
2630,76,380,26300025
1034,1.1,332,10340009
1034,1.2,366,10340009
1034,1.3,342,10340009
1034,3.1,446,10340005
1034,3.2,423,10340005
1034,3.3,422,10340005
1034,3.4,420,10340005
1034,5,276,10340003
1034,6.1,325,10340005
1034,6.2,352,10340005
1034,6.3,339,10340005
1034,7,247,10340004
1034,8.1,372,10340008
1034,8.2,384,10340008
1034,8.3,433,10340008
1034,8.4,422,10340008
1034,8.5,413,10340008
1034,12.1,422,10340010
1034,12.2,444,10340010
1034,12.3,458,10340010
1034,12.4,416,10340010
1034,14,324,10340003
1034,15,282,10340003
1034,24.1,290,10340006
1034,24.2,298,10340006
1034,24.3,301,10340006
1034,24.4,307,10340006
1034,24.5,328,10340006
1034,24.6,285,10340006
1034,950,377,10340009
78,1,211,780001
8300,13,423,83000723
8300,26.1,294,83000516
8300,26.2,269,83000516
8300,26.3,300,83000516
8300,26.4,289,83000516
8300,26.5,269,83000516
8300,30,243,83000116
8300,32,343,83000116
8300,34,386,83000116
8300,36.1,368,83000131
8300,36.2,420,83000131
8300,36.3,408,83000131
8300,36.4,402,83000131
8300,45,279,83000116
8300,47,446,83000133
8300,61,264,83000214
8300,62,347,83000214
8300,63.1,354,83000224
8300,63.2,338,83000224
8300,63.3,367,83000224
8300,63.4,315,83000224
8300,63.5,311,83000224
8300,125,364,83000116
8300,130,368,83000124
8300,136,354,83000124
8300,140,362,83000131
8300,146,440,83000116
8300,147,353,83000323
8300,161,314,83000124
8300,162,400,83000131
8300,166,330,83000323
8300,167,461,83000131
8300,177,505,83000133
8300,228.1,283,83000116
8300,228.2,317,83000116
8300,228.3,277,83000116
8300,228.4,338,83000116
8300,228.5,317,83000116
8300,228.6,301,83000116
8300,228.7,307,83000116
8300,232.1,314,83000122
8300,232.2,341,83000122
8300,232.3,334,83000122
8300,232.4,347,83000122
8300,232.5,315,83000122
8300,232.6,308,83000122
8300,232.7,272,83000122
8300,233,349,83000124
8300,300.1,343,83000115
8300,300.2,356,83000115
8300,300.3,323,83000115
8300,300.4,379,83000115
8300,300.5,343,83000115
8300,300.6,342,83000115
8300,300.7,351,83000115
8300,303,340,83000116
8300,304,363,83000116
8300,336,416,83000131
8300,339,524,83000133
8300,950.1,378,83000113
8300,950.2,379,83000113
8300,950.3,315,83000113
8300,956.1,336,83000114
8300,956.2,354,83000114
8300,956.3,342,83000114
8300,956.4,375,83000114
8300,956.5,374,83000114
8300,956.6,366,83000114
8300,956.7,356,83000114
8300,956.8,343,83000114
8300,956.9,351,83000114
8300,50.1,428,83000214
8300,50.2,432,83000214
8300,50.3,421,83000214
8300,50.4,420,83000214
8300,50.5,417,83000214
8300,50.6,402,83000214
8300,53.1,364,83000422
8300,53.2,393,83000422
8300,53.3,377,83000422
8300,53.4,395,83000422
8300,53.5,366,83000422
8300,53.6,381,83000422
8300,55,371,83000212
8300,56,427,83000212
8300,57.1,431,83000213
8300,57.2,457,83000213
8300,57.3,441,83000213
8300,57.4,456,83000213
8300,57.5,442,83000213
8300,57.6,423,83000213
8300,59.1,261,83000213
8300,59.2,288,83000213
8300,59.3,264,83000213
8300,65,336,83000224
8300,66.1,331,83000224
8300,66.2,333,83000224
8300,66.3,304,83000224
8300,70,407,83000421
8300,71,400,83000224
8300,73,303,83000223
8300,134,379,83000421
8300,139,268,83000222
8300,141,407,83000132
8300,168,409,83000132
8300,199.1,446,83000214
8300,199.2,432,83000214
8300,204,366,83000224
8300,215,339,83000222
8300,216.1,327,83000221
8300,216.2,331,83000221
8300,216.3,331,83000221
8300,216.4,310,83000221
8300,216.5,324,83000221
8300,217.1,440,83000224
8300,217.2,419,83000224
8300,224.1,468,83000215
8300,224.2,485,83000215
8300,224.3,468,83000215
8300,224.4,476,83000215
8300,234.1,393,83000225
8300,234.2,397,83000225
8300,234.3,399,83000225
8300,234.4,426,83000225
8300,234.5,399,83000225
8300,234.6,377,83000225
8300,234.7,373,83000225
8300,234.8,410,83000225
8300,299.1,414,83000122
8300,299.2,446,83000122
8300,299.3,410,83000621
8300,309.1,319,83000212
8300,309.2,329,83000212
8300,309.3,303,83000212
8300,311,361,83000132
8300,312,380,83000132
8300,314,377,83000132
8300,317,385,83000132
8300,328,426,83000212
8300,329,346,83000212
8300,335,430,83000224
8300,16.1,451,83000412
8300,16.2,480,83000412
8300,16.3,476,83000412
8300,16.4,478,83000412
8300,16.5,477,83000412
8300,16.6,480,83000412
8300,18.1,365,83000422
8300,18.2,383,83000422
8300,18.3,353,83000422
8300,18.4,350,83000422
8300,19.1,405,83000421
8300,19.2,415,83000421
8300,19.3,409,83000421
8300,19.4,387,83000421
8300,23.1,329,83000321
8300,23.2,367,83000321
8300,23.3,361,83000321
8300,23.4,371,83000321
8300,23.5,341,83000321
8300,23.6,337,83000321
8300,23.7,303,83000321
8300,23.8,346,83000321
8300,29,322,83000321
8300,74,425,83000321
8300,76,314,83000321
8300,80.1,365,83000426
8300,80.2,335,83000426
8300,80.3,341,83000426
8300,80.4,345,83000426
8300,80.5,331,83000426
8300,81.1,361,83000324
8300,81.2,330,83000324
8300,81.3,377,83000324
8300,81.4,346,83000324
8300,81.5,340,83000324
8300,85,354,83000426
8300,87.1,354,83000422
8300,87.2,339,83000422
8300,87.3,347,83000422
8300,88,328,83000426
8300,89,358,83000426
8300,91,409,83000225
8300,94,396,83000426
8300,100,310,83000426
8300,105.1,352,83000412
8300,105.2,363,83000412
8300,105.3,371,83000412
8300,105.4,357,83000412
8300,105.5,379,83000412
8300,105.6,398,83000412
8300,108,409,83000426
8300,113.1,346,83000412
8300,113.2,304,83000412
8300,113.3,354,83000412
8300,113.4,309,83000412
8300,113.5,320,83000412
8300,118,346,83000321
8300,209,323,83000426
8300,210,389,83000426
8300,211,438,83000426
8300,213.1,409,83000423
8300,213.2,399,83000423
8300,213.3,414,83000423
8300,213.4,414,83000423
8300,213.5,412,83000423
8300,225.1,356,83000412
8300,225.2,377,83000412
8300,225.3,407,83000412
8300,225.4,334,83000412
8300,225.5,369,83000412
8300,247,286,83000426
8300,256,457,83000312
8300,503.1,476,83000312
8300,503.2,455,83000312
8300,503.3,460,83000312
8300,503.4,463,83000312
8300,507.1,504,83000412
8300,507.2,495,83000412
8300,507.3,487,83000412
8300,507.4,489,83000412
8300,507.5,499,83000412
8300,507.6,502,83000412
8300,2,336,83000714
8300,3.1,305,83000712
8300,3.2,285,83000712
8300,3.3,297,83000712
8300,3.4,306,83000712
8300,3.5,310,83000712
8300,3.6,275,83000712
8300,3.7,264,83000712
8300,4,279,83000714
8300,7,324,83000714
8300,8,315,83000714
8300,10,242,83000712
8300,12,272,83000714
8300,90.1,413,83000625
8300,90.2,419,83000625
8300,90.3,383,83000625
8300,90.4,386,83000625
8300,90.5,388,83000625
8300,90.6,364,83000625
8300,90.7,405,83000625
8300,150.1,436,83000513
8300,150.2,438,83000513
8300,150.3,468,83000513
8300,150.4,434,83000513
8300,150.5,433,83000513
8300,150.6,444,83000513
8300,158.1,420,83000522
8300,158.2,431,83000522
8300,158.3,466,83000522
8300,159,476,83000521
8300,171,449,83000621
8300,172,443,83000621
8300,175,424,83000621
8300,182.1,442,83000723
8300,182.2,466,83000723
8300,182.3,459,83000723
8300,182.4,448,83000723
8300,182.5,440,83000723
8300,182.6,457,83000723
8300,183.1,379,83000722
8300,183.2,364,83000722
8300,183.3,429,83000722
8300,183.4,409,83000722
8300,183.5,396,83000722
8300,183.6,396,83000722
8300,183.7,380,83000722
8300,184,309,83000712
8300,185.1,438,83000514
8300,185.2,434,83000514
8300,185.3,447,83000514
8300,185.4,431,83000514
8300,187.1,456,83000515
8300,187.2,434,83000515
8300,187.3,477,83000515
8300,187.4,444,83000515
8300,187.5,434,83000515
8300,187.6,419,83000515
8300,191,363,83000512
8300,192,347,83000512
8300,196,405,83000521
8300,197,437,83000521
8300,198,391,83000521
8300,230,307,83000714
8300,241.1,350,83000624
8300,241.2,352,83000624
8300,241.3,344,83000624
8300,241.4,336,83000624
8300,241.5,362,83000624
8300,241.6,342,83000624
8300,243.1,381,83000514
8300,243.2,402,83000514
8300,243.3,358,83000514
8300,244,283,83000712
8300,248,418,83000613
8300,249,400,83000613
8300,253,329,83000521
8300,254,320,83000521
8300,255,385,83000612
8300,258,408,83000612
8300,259,420,83000613
8300,263,407,83000613
8300,264,395,83000613
8300,267,413,83000612
8300,268,349,83000612
8300,269,436,83000612
8300,271,389,83000524
8300,272,437,83000524
8300,274,352,83000524
8300,275.1,440,83000523
8300,275.2,453,83000523
8300,275.3,435,83000523
8300,275.4,442,83000523
8300,275.5,425,83000523
8300,275.6,435,83000523
8300,277,429,83000524
8300,278,388,83000521
8300,280.1,451,83000614
8300,280.2,469,83000614
8300,280.3,450,83000614
8300,280.4,475,83000614
8300,280.5,461,83000614
8300,280.6,461,83000614
8300,280.7,439,83000614
8300,284,433,83000612
8300,288,428,83000524
8300,289,445,83000524
8300,292.1,459,83000632
8300,292.2,465,83000632
8300,292.3,472,83000632
8300,292.4,460,83000632
8300,292.5,457,83000632
8300,292.6,449,83000632
8300,292.7,470,83000632
8300,293,241,83000712
8300,298,381,83000413
8300,305,332,83000512
8300,307.1,457,83000612
8300,307.2,453,83000612
8300,307.3,432,83000612
8300,307.4,450,83000612
8300,307.5,442,83000612
8300,307.6,434,83000612
8300,307.7,447,83000612
8300,307.8,455,83000612
8300,308,429,83000512
8300,327,292,83000714
1161,6.1,428,11610023
1161,6.2,385,11610023
1161,6.3,383,11610023
1161,8.1,296,11610014
1161,8.2,291,11610014
1161,8.3,314,11610014
1161,12.1,256,11610023
1161,12.2,208,11610023
1161,12.3,212,11610023
1161,15,204,11610023
1161,17,232,11610023
1161,18.1,209,11610023
1161,18.2,198,11610023
1161,18.3,251,11610023
1161,19,305,11610023
1161,21.1,235,11610024
1161,21.2,286,11610024
1161,21.3,281,11610024
1161,21.4,247,11610024
1161,22.1,262,11610013
1161,22.2,278,11610013
1161,22.3,290,11610013
1161,22.4,313,11610013
1161,22.5,282,11610013
1161,25.1,286,11610033
1161,25.2,298,11610033
1161,25.3,265,11610033
1161,25.4,389,11610033
1161,25.5,273,11610033
1161,28,294,11610016
1161,32.1,227,11610031
1161,32.2,346,11610031
1161,32.3,257,11610031
1161,33.1,281,11610017
1161,33.2,261,11610017
1161,33.3,211,11610017
1161,36.1,310,11610023
1161,36.2,287,11610023
1161,36.3,258,11610023
1161,36.4,246,11610023
1161,36.5,303,11610023
1161,37.1,221,11610013
1161,37.2,204,11610013
1161,37.3,150,11610013
1161,43.1,232,11610016
1161,43.2,208,11610016
1161,43.3,203,11610016
1161,43.4,219,11610016
1161,44,249,11610016
1161,46.1,217,11610023
1161,46.2,207,11610023
1161,46.3,235,11610023
1161,46.4,239,11610023
1161,47.1,220,11610042
1161,47.2,162,11610042
1161,49.1,258,11610013
1161,49.2,272,11610013
1161,49.3,297,11610013
1161,49.4,254,11610013
1161,49.5,231,11610013
1161,54.1,230,11610016
1161,54.2,226,11610016
1161,54.3,215,11610016
1161,54.4,261,11610016
1161,56,239,11610033
8400,33.1,427,84000117
8400,33.2,464,84000117
8400,33.3,431,84000117
8400,33.4,467,84000117
8400,33.5,444,84000117
8400,33.6,438,84000117
8400,33.7,457,84000117
8400,48.1,415,84000212
8400,48.2,383,84000212
8400,48.3,374,84000212
8400,48.4,405,84000212
8400,48.5,404,84000212
8400,48.6,390,84000212
8400,48.7,387,84000212
8400,48.8,370,84000212
8400,48.9,404,84000212
8400,49.1,481,84000211
8400,49.2,501,84000211
8400,49.3,469,84000211
8400,55.1,289,84000223
8400,55.2,302,84000223
8400,55.3,286,84000223
8400,58.1,394,84000231
8400,58.2,427,84000231
8400,58.3,438,84000231
8400,58.4,419,84000231
8400,58.5,400,84000231
8400,58.6,383,84000231
8400,68.1,327,84000123
8400,68.2,323,84000123
8400,68.3,301,84000123
8400,73,362,84000231
8400,74,373,84000231
8400,80.1,345,84000221
8400,80.2,326,84000231
8400,80.3,323,84000231
8400,81,379,84000222
8400,84,385,84000211
8400,89.1,433,84000214
8400,89.2,447,84000214
8400,94.1,386,84000122
8400,94.2,393,84000122
8400,94.3,377,84000122
8400,94.4,382,84000122
8400,94.5,398,84000122
8400,94.6,370,84000122
8400,94.7,375,84000122
8400,94.8,388,84000122
8400,94.9,394,84000122
8400,95.1,398,84000116
8400,95.2,424,84000116
8400,95.3,396,84000116
8400,95.4,375,84000116
8400,95.5,392,84000116
8400,95.6,417,84000116
8400,105.1,366,84000321
8400,105.2,398,84000321
8400,105.3,375,84000321
8400,105.4,379,84000321
8400,105.5,345,84000321
8400,106,353,84000211
8400,107,304,84000211
8400,109.1,328,84000116
8400,109.2,324,84000116
8400,109.3,332,84000116
8400,109.4,337,84000116
8400,109.5,333,84000116
8400,119,314,84000222
8400,121.1,433,84000214
8400,121.2,453,84000214
8400,121.3,443,84000214
8400,121.4,446,84000214
8400,122.1,415,84000213
8400,122.2,402,84000213
8400,122.3,427,84000213
8400,122.4,401,84000213
8400,129,313,84000222
8400,142.1,414,84000122
8400,142.2,409,84000122
8400,142.3,409,84000122
8400,142.4,433,84000122
8400,142.5,409,84000122
8400,142.6,393,84000122
8400,142.7,402,84000122
8400,142.8,422,84000122
8400,144.1,486,84000126
8400,144.2,476,84000126
8400,144.3,486,84000126
8400,144.4,486,84000126
8400,144.5,505,84000126
8400,144.6,483,84000126
8400,170.1,352,84000123
8400,170.2,362,84000123
8400,170.3,355,84000123
8400,170.4,359,84000123
8400,170.5,357,84000123
8400,170.6,348,84000123
8400,173,331,84000231
8400,2.1,353,84000426
8400,2.2,394,84000426
8400,4.1,280,84000432
8400,4.2,252,84000432
8400,4.3,304,84000432
8400,4.4,276,84000432
8400,4.5,265,84000432
8400,11,238,84000422
8400,13,404,84000421
8400,16.1,395,84000411
8400,16.2,374,84000411
8400,19,404,84000113
8400,21.1,393,84000414
8400,21.2,381,84000414
8400,21.3,385,84000414
8400,21.4,390,84000414
8400,21.5,372,84000414
8400,21.6,376,84000414
8400,21.7,354,84000414
8400,21.8,408,84000414
8400,24.1,356,84000412
8400,24.2,373,84000412
8400,24.3,378,84000412
8400,24.4,365,84000412
8400,24.5,390,84000412
8400,24.6,368,84000412
8400,24.7,367,84000412
8400,24.8,325,84000412
8400,24.9,363,84000412
8400,31.1,296,84000411
8400,31.2,318,84000411
8400,31.3,287,84000411
8400,60,437,84000311
8400,61,290,84000311
8400,62,406,84000312
8400,69.1,385,84000322
8400,69.2,425,84000322
8400,70.1,360,84000322
8400,70.2,383,84000322
8400,70.3,395,84000322
8400,70.4,385,84000322
8400,70.5,386,84000322
8400,104.1,343,84000322
8400,104.2,333,84000322
8400,104.3,320,84000322
8400,104.4,350,84000322
8400,130.1,264,84000432
8400,130.2,256,84000432
8400,130.3,281,84000432
8400,130.4,282,84000432
8400,130.5,273,84000432
8400,132.1,418,84000425
8400,132.2,424,84000425
8400,132.3,425,84000425
8400,132.4,392,84000425
8400,132.5,420,84000425
8400,134.1,334,84000421
8400,134.2,350,84000421
8400,134.3,357,84000421
8400,134.4,338,84000421
8400,139,498,84000312
8400,141,413,84000312
8400,145.1,286,84000312
8400,145.2,283,84000312
8400,145.3,272,84000312
8400,145.4,269,84000312
8400,146,405,84000312
8400,147.1,344,84000411
8400,147.2,356,84000411
8400,147.3,391,84000411
8400,147.4,336,84000411
8400,147.5,331,84000411
8400,147.6,341,84000411
8400,150,428,84000113
8400,152.1,383,84000424
8400,152.2,360,84000424
8400,152.3,365,84000424
8400,159,321,84000421
8400,161.1,365,84000214
8400,161.2,377,84000214
8400,161.3,380,84000214
8400,162.1,287,84000424
8400,162.2,300,84000424
8400,165.1,406,84000314
8400,165.2,425,84000314
8400,165.3,413,84000314
8400,165.4,411,84000314
8400,169.1,340,84000426
8400,169.2,332,84000426
8400,169.3,327,84000426
8400,169.4,317,84000426
8400,171.1,343,84000434
8400,171.2,346,84000434
8400,171.3,349,84000434
8400,171.4,346,84000434
8400,172,365,84000312
3568,1,173,35680001
1266,1,82,12660001
472,1.1,222,4720001
472,1.2,246,4720001
472,1.3,235,4720001
472,3,238,4720001
472,4.1,180,4720001
472,4.2,220,4720001
472,4.3,225,4720001
472,5,199,4720001
472,8,182,4720001
1115,1,242,11150001
2052,1,299,20520001
4010,1,94,40100001
1020,1,394,10200005
1020,3.1,285,10200008
1020,3.2,258,10200008
1020,3.3,270,10200008
1020,4.1,240,10200005
1020,4.2,244,10200005
1020,5,298,10200003
1020,6.1,231,10200003
1020,6.2,224,10200003
1020,7,216,10200003
1020,8,292,10200005
1020,9.1,315,10200005
1020,9.2,300,10200005
1020,11,274,10200005
1020,16,350,10200007
1020,19,321,10200007
1020,20.1,329,10200008
1020,20.2,344,10200008
1020,22.1,326,10200008
1020,22.2,344,10200008
1020,22.3,325,10200008
1020,22.4,308,10200008
1020,22.5,314,10200008
1020,22.6,323,10200008
1020,23,395,10200007
1020,24.1,428,10200002
1020,24.2,422,10200002
1020,24.3,411,10200002
1020,24.4,410,10200002
1020,24.5,430,10200002
1126,1,169,11260001
1309,1.1,447,13090015
1309,1.2,482,13090015
1309,1.3,439,13090015
1309,5.1,339,13090013
1309,5.2,309,13090013
1309,19.1,325,13090012
1309,19.2,326,13090012
1309,19.3,325,13090012
1309,22.1,345,13090033
1309,22.2,353,13090033
1309,22.3,350,13090033
1309,25.1,375,13090011
1309,25.2,404,13090011
1309,25.3,387,13090011
1309,25.4,386,13090011
1309,26.1,395,13090021
1309,26.2,403,13090021
1309,26.3,402,13090021
1309,26.4,402,13090021
1309,29.1,498,13090023
1309,29.2,478,13090023
1309,29.3,489,13090023
1309,29.4,449,13090023
1309,29.5,497,13090023
1309,29.6,481,13090023
1309,30.1,391,13090013
