semel,ballot,valid,stat22
6500,1.5,416,65000214
6500,1.6,389,65000214
6500,1.7,349,65000214
6500,1.8,403,65000214
6500,3,454,65000212
6500,7,388,65000213
6500,8,319,65000213
6500,10,548,65000213
6500,12,488,65000213
6500,13,390,65000313
6500,14,306,65000225
6500,15,297,65000224
6500,16,482,65000313
6500,17,436,65000312
6500,18,440,65000312
6500,19,233,65000225
6500,20,268,65000225
6500,21,300,65000224
6500,22,195,65000225
6500,23,354,65000225
6500,24,468,65000412
6500,25,468,65000413
6500,26,522,65000413
6500,27,283,65000413
6500,28,329,65000414
6500,29,368,65000414
6500,30,402,65000413
6500,31,362,65000414
6500,32,560,65000213
6500,33,479,65000413
6500,34,373,65000414
6500,35,417,65000414
6500,36,388,65000224
6500,37,357,65000225
6500,38,392,65000213
6500,39,366,65000213
6500,40,491,65000131
6500,41,314,65000223
6500,42,351,65000223
6500,43,424,65000213
6500,44,353,65000213
6500,45,304,65000213
6500,46,412,65000131
6500,47,347,65000221
6500,48,449,65000131
6500,49,373,65000223
6500,50,457,65000131
6500,51,249,65000223
6500,52,395,65000133
6500,53.1,414,65000114
6500,53.2,463,65000225
6500,53.3,440,65000225
6500,53.4,448,65000225
6500,53.5,424,65000225
6500,53.6,461,65000114
6500,54,494,65000121
6500,56,365,65000223
6500,57,410,65000131
6500,59,435,65000121
6500,60,348,65000121
6500,62,302,65000414
6500,63,435,65000113
6500,64,496,65000113
6500,65,476,65000114
6500,66,314,65000113
6500,67.1,382,65000113
6500,67.2,386,65000113
6500,67.3,390,65000113
6500,67.4,372,65000113
6500,68,414,65000111
6500,69,460,65000114
6500,70,379,65000111
6500,71,333,65000114
6500,73,291,65000114
6500,74,308,65000113
6500,75,431,65000111
6500,77,332,65000113
6500,79,407,65000113
6500,80,416,65000113
6500,81,404,65000312
6500,82,409,65000413
6500,83,412,65000225
6500,84,496,65000313
6500,85,344,65000225
6500,86,426,65000312
6500,87,436,65000225
6500,88,304,65000225
6500,89,349,65000412
6500,90,372,65000131
6500,91,431,65000131
6500,92,296,65000121
6500,93,297,65000213
6500,94,312,65000213
6500,95,318,65000413
6500,96,432,65000121
6500,97,303,65000223
6500,98,336,65000223
6500,99,338,65000223
6500,100,393,65000121
6500,103,507,65000135
6500,104,377,65000133
6500,105,503,65000133
6500,106,379,65000133
6500,107,347,65000133
6500,109,435,65000121
6500,110,375,65000121
6500,111,561,65000121
6500,113,445,65000121
6500,114,431,65000121
6500,115,489,65000414
6500,116,589,65000121
6500,117,411,65000121
6500,118,430,65000313
6500,119,566,65000414
6500,120,384,65000121
6500,121,425,65000121
6500,951,344,65000113
160,1,535,1600001
6600,33.1,411,66000313
6600,33.2,390,66000313
6600,33.3,373,66000313
6600,33.4,384,66000313
6600,33.5,414,66000113
6600,33.6,363,66000113
6600,33.7,392,66000113
6600,33.8,352,66000313
6600,33.9,394,66000313
6600,44.1,414,66000323
6600,44.2,419,66000323
6600,44.3,405,66000323
6600,44.4,411,66000323
6600,44.5,397,66000323
6600,44.6,412,66000323
6600,44.7,402,66000323
6600,55,248,66000632
6600,56,333,66000632
6600,57,330,66000632
6600,58,271,66000632
6600,59,370,66000632
6600,60,351,66000632
6600,61,420,66000632
6600,62,289,66000313
6600,63,387,66000632
6600,64,307,66000632
6600,65,336,66000622
6600,66,373,66000632
6600,68,291,66000313
6600,70,259,66000632
6600,71,284,66000632
6600,72,355,66000313
6600,76,348,66000622
6600,77,360,66000632
6600,78,482,66000621
6600,79,417,66000621
6600,80,381,66000621
6600,81,373,66000621
6600,82,274,66000621
6600,83,307,66000621
6600,85,365,66000612
6600,86,350,66000612
6600,89,259,66000612
6600,90,338,66000612
6600,92,372,66000614
6600,93,341,66000611
6600,94,396,66000611
6600,97,303,66000611
6600,101,439,66000611
6600,104,303,66000611
6600,105,274,66000612
6600,107,439,66000611
6600,108,298,66000614
6600,109,369,66000614
6600,110,374,66000611
6600,118,315,66000614
6600,181,324,66000632
6600,182,498,66000622
6600,183,420,66000313
6600,186,490,66000614
6600,193,312,66000612
6600,197,375,66000611
6600,201,412,66000334
6600,204,259,66000632
6600,212,452,66000622
6600,224,509,66000622
6600,225.1,385,66000113
6600,225.2,397,66000113
6600,225.3,379,66000113
6600,225.4,399,66000111
6600,225.5,370,66000113
6600,226,466,66000621
6600,233,326,66000622
6600,234,362,66000632
6600,246,304,66000632
6600,249,437,66000622
6600,260,355,66000313
6600,88,354,66000612
6600,102,336,66000612
6600,111,339,66000612
6600,112,287,66000523
6600,113,344,66000523
6600,115,470,66000523
6600,119,285,66000514
6600,120,310,66000523
6600,122.1,492,66000712
6600,122.2,471,66000712
6600,122.3,479,66000712
6600,122.4,526,66000712
6600,122.5,511,66000712
6600,122.6,490,66000712
6600,122.7,482,66000712
6600,128,353,66000523
6600,129,511,66000523
6600,130,459,66000431
6600,131,287,66000514
6600,132,408,66000431
6600,133.1,362,66000512
6600,133.2,384,66000512
6600,133.3,365,66000512
6600,133.4,380,66000512
6600,133.5,364,66000512
6600,133.6,353,66000512
6600,133.7,323,66000512
6600,133.8,345,66000512
6600,135,301,66000514
6600,137,272,66000514
6600,155,478,66000431
6600,156,458,66000523
6600,157,493,66000431
6600,158,330,66000611
6600,159,307,66000611
6600,178.1,436,66000313
6600,178.2,477,66000313
6600,178.3,491,66000313
6600,178.4,505,66000113
6600,178.5,496,66000113
6600,178.6,474,66000313
6600,191,378,66000611
6600,192,399,66000523
6600,194,305,66000611
6600,195,336,66000523
6600,198,366,66000611
6600,223.1,489,66000335
6600,223.2,463,66000335
6600,223.3,475,66000335
6600,223.4,489,66000335
6600,223.5,510,66000335
6600,228.1,265,66000514
6600,228.2,259,66000514
6600,228.3,298,66000514
6600,228.4,253,66000412
6600,248,531,66000431
6600,253,521,66000431
6600,254.1,410,66000431
6600,254.2,411,66000431
6600,254.3,412,66000431
6600,254.4,425,66000431
6600,255,494,66000431
6600,259,498,66000431
6600,262,525,66000431
6600,267,521,66000431
6600,1,465,66000225
6600,2,442,66000114
6600,3,454,66000311
6600,4,352,66000311
6600,5,385,66000321
6600,7,425,66000225
6600,11,338,66000311
6600,14,426,66000223
6600,16,412,66000611
6600,17,412,66000223
6600,18,396,66000223
6600,19,339,66000611
6600,20,388,66000223
6600,21,329,66000223
6600,23,321,66000412
6600,24,412,66000313
6600,25,455,66000313
6600,26,448,66000313
6600,27,446,66000312
6600,28,236,66000323
6600,29,335,66000412
6600,31,215,66000412
6600,32,257,66000412
6600,38,345,66000323
6600,40,318,66000323
6600,42,456,66000321
6600,43,359,66000321
6600,45,332,66000323
6600,46,323,66000312
6600,48,427,66000321
6600,49,312,66000323
6600,50,285,66000323
6600,53,484,66000321
6600,54,246,66000323
6600,67,362,66000321
6600,99,502,66000412
6600,136,348,66000611
6600,138,377,66000611
6600,139,340,66000611
6600,143,327,66000611
6600,147,309,66000611
6600,161,367,66000611
6600,165,364,66000323
6600,166,374,66000313
6600,167,416,66000312
6600,185,270,66000312
6600,215,470,66000412
6600,257.1,372,66000412
6600,257.2,404,66000412
6600,257.3,379,66000412
6600,257.4,392,66000412
6600,263,502,66000412
6600,957,417,66000412
6600,6,396,66000225
6600,8,484,66000225
6600,9,373,66000224
6600,10,365,66000224
6600,12,450,66000225
6600,13,398,66000224
6600,87,360,66000613
6600,91,316,66000613
6600,114,342,66000613
6600,123,386,66000213
6600,124,405,66000213
6600,140,366,66000216
6600,141,469,66000211
6600,144,421,66000214
6600,145,335,66000216
6600,146,366,66000211
6600,148,369,66000211
6600,149,340,66000215
6600,150,363,66000216
6600,151,348,66000216
6600,152,435,66000213
6600,153,462,66000214
6600,154,359,66000213
6600,160,402,66000215
6600,162,438,66000211
6600,163,374,66000216
6600,168,347,66000216
6600,171,478,66000723
6600,177,331,66000723
6600,179.1,510,66000723
6600,179.2,502,66000723
6600,179.3,507,66000723
6600,179.4,495,66000723
6600,179.5,494,66000723
6600,187,362,66000723
6600,189,487,66000723
6600,205,368,66000211
6600,206,344,66000216
6600,207,345,66000215
6600,208,451,66000215
6600,210,379,66000214
6600,211,327,66000223
6600,217,466,66000421
6600,218,429,66000421
6600,219,459,66000422
6600,229,452,66000422
6600,232.1,400,66000723
6600,232.2,397,66000723
6600,232.3,399,66000723
6600,232.4,420,66000723
6600,237,276,66000216
6600,240,485,66000422
6600,241,470,66000421
6600,244.1,372,66000212
6600,244.2,392,66000212
6600,244.3,374,66000212
6600,244.4,405,66000212
6600,244.5,367,66000212
6600,245,399,66000723
6600,251,453,66000421
6600,252,471,66000422
6600,258,563,66000422
6600,266,518,66000422
6600,953,517,66000421
1239,1,96,12390001
253,1,334,2530001
662,1,531,6620001
1332,1,337,13320001
115,1,520,1150001
374,1,302,3740001
1303,1,230,13030002
1303,2,317,13030003
1303,3,375,13030004
1303,4,405,13030003
1303,5,294,13030002
1303,6,358,13030002
1303,7,279,13030004
1303,8,334,13030002
1303,9,312,13030002
1303,10,252,13030002
1303,11,211,13030002
1303,12,301,13030002
1303,13,433,13030004
496,1,347,4960001
496,2,304,4960001
496,3,376,4960001
496,4,324,4960001
496,5,360,4960001
496,6,285,4960001
496,7,368,4960001
355,1,196,3550001
1047,1,227,10470001
219,1,359,2190001
3643,1,298,36430001
3643,2,330,36430001
4000,50,239,40000332
4000,74.1,133,40000322
4000,74.2,128,40000322
4000,75,388,40000332
4000,77,331,40000332
4000,79,258,40000332
4000,80,289,40000332
4000,81,382,40000332
4000,83,234,40000332
4000,88,341,40000411
4000,275.1,348,40000611
4000,275.2,327,40000611
4000,275.3,328,40000611
4000,275.4,349,40000611
4000,275.5,324,40000611
4000,277,271,40000332
4000,279,258,40000411
4000,280,224,40000332
4000,281,328,40000332
4000,290,331,40000631
4000,291,274,40000631
4000,297,262,40000332
4000,298,357,40000632
4000,299,212,40000332
4000,301,288,40000332
4000,52,322,40000311
4000,54,259,40000311
4000,306,159,40000311
4000,335.1,229,40000633
4000,335.2,235,40000322
4000,338,169,40000311
4000,339,272,40000713
4000,376,231,40000713
4000,377,291,40000713
4000,379,281,40000713
4000,381,264,40000713
4000,382,227,40000713
4000,384,273,40000613
4000,386,277,40000311
4000,387,255,40000713
4000,388,218,40000931
4000,430,266,40000613
4000,57.1,160,40000311
4000,57.2,133,40000311
4000,293,207,40000632
4000,294,274,40000632
4000,303,237,40000633
4000,304,221,40000633
4000,305.1,168,40000633
4000,305.2,150,40000633
4000,310,308,40000631
4000,311,235,40000632
4000,315,242,40000632
4000,317,185,40000632
4000,318,354,40000631
4000,320,226,40000642
4000,327,254,40000634
4000,328,393,40000634
4000,329.1,425,40000642
4000,329.2,428,40000642
4000,329.3,423,40000642
4000,329.4,450,40000642
4000,340,342,40000642
4000,341,380,40000642
4000,342,268,40000642
4000,343,650,40000642
4000,344,224,40000632
4000,383,317,40000642
4000,267,227,40000622
4000,283.1,351,40000621
4000,283.2,348,40000621
4000,283.3,335,40000621
4000,284,226,40000622
4000,287,280,40000322
4000,288,290,40000322
4000,292,224,40000322
4000,295,208,40000322
4000,307,224,40000631
4000,313,405,40000521
4000,314,386,40000642
4000,316,330,40000631
4000,319,334,40000642
4000,321,336,40000623
4000,323,346,40000521
4000,325,284,40000642
4000,326,301,40000642
4000,337,228,40000631
4000,345,352,40000521
4000,347,259,40000623
4000,348,346,40000932
4000,354,456,40000642
4000,71,340,40000334
4000,72,272,40000334
4000,85,355,40000524
4000,86,339,40000334
4000,87,332,40000524
4000,89,420,40000416
4000,90.1,286,40000411
4000,90.2,325,40000411
4000,90.3,276,40000411
4000,90.4,257,40000411
4000,93,347,40000412
4000,96,348,40000416
4000,101.1,273,40000416
4000,101.2,264,40000416
4000,101.3,270,40000416
4000,101.4,237,40000416
4000,120,310,40000416
4000,121,344,40000412
4000,125,245,40000416
4000,126,333,40000412
4000,127,355,40000412
4000,128,318,40000412
4000,129,394,40000416
4000,130,275,40000412
4000,131,267,40000417
4000,132,388,40000414
4000,133,293,40000414
4000,134,310,40000414
4000,135,223,40000414
4000,136,260,40000414
4000,137,355,40000414
4000,138,196,40000414
4000,139,257,40000414
4000,141,302,40000417
4000,143,274,40000417
4000,146,320,40000417
4000,159,239,40000414
4000,149,338,40000422
4000,150,360,40000422
4000,219,286,40000526
4000,220,328,40000526
4000,221,432,40000533
4000,224,430,40000533
4000,225,336,40000533
4000,226,468,40000533
4000,227,258,40000212
4000,228,262,40000423
4000,229,315,40000423
4000,230,390,40000422
4000,231.1,383,40000621
4000,231.2,391,40000621
4000,231.3,362,40000621
4000,232,426,40000531
4000,233,425,40000531
4000,234,368,40000531
4000,235,382,40000526
4000,236,409,40000533
4000,238,298,40000422
4000,242,463,40000528
4000,243,380,40000528
4000,244,319,40000423
4000,245,232,40000212
4000,248,347,40000528
4000,252,387,40000531
4000,257,408,40000526
4000,258,376,40000528
4000,261,303,40000423
4000,265,407,40000531
4000,282,307,40000533
4000,334,340,40000526
4000,426,418,40000531
4000,463,407,40000528
4000,140,338,40000523
4000,147,273,40000422
4000,148,403,40000421
4000,151,324,40000426
4000,152,342,40000426
4000,153,251,40000426
4000,154,339,40000933
4000,155.1,336,40000421
4000,155.2,322,40000421
4000,155.3,316,40000421
4000,155.4,319,40000421
4000,155.5,315,40000421
4000,157,227,40000426
4000,161,264,40000426
4000,162,305,40000424
4000,163,342,40000424
4000,164,383,40000426
4000,165,258,40000424
4000,166,334,40000424
4000,167,346,40000933
4000,168,330,40000424
4000,270,213,40000426
4000,272,422,40000425
4000,300,448,40000425
4000,439,582,40000322
4000,441,509,40000433
4000,466,454,40000425
4000,960,100,40000426
4000,966,487,40000433
4000,968,451,40000433
4000,201,447,40000523
4000,202.1,410,40000511
4000,202.2,413,40000511
4000,202.3,401,40000511
4000,202.4,400,40000511
4000,202.5,412,40000511
4000,202.6,413,40000511
4000,202.7,447,40000511
4000,203.1,352,40000522
4000,203.2,391,40000522
4000,203.3,378,40000522
4000,204,378,40000523
4000,205,396,40000523
4000,206,441,40000523
4000,215,400,40000523
4000,216,304,40000525
4000,217,430,40000527
4000,218,552,40000527
4000,222,423,40000523
4000,241,447,40000511
4000,250,463,40000523
4000,251,468,40000512
4000,253,512,40000511
4000,254,391,40000511
4000,255,483,40000527
4000,259,326,40000523
4000,260,275,40000523
4000,268,325,40000522
4000,271,496,40000527
4000,302,288,40000525
4000,322,272,40000523
4000,180,289,40000912
4000,184,400,40000912
4000,186,324,40000912
4000,193,451,40000921
4000,195,283,40000912
4000,199,486,40000921
4000,200,348,40000912
4000,240,433,40000912
4000,246,401,40000912
4000,247,489,40000912
4000,262,266,40000912
4000,273.1,456,40000921
4000,273.2,437,40000921
4000,273.3,426,40000921
4000,273.4,425,40000921
4000,273.5,447,40000921
4000,273.6,423,40000921
4000,364,420,40000912
4000,365,322,40000912
4000,425,473,40000514
4000,428,511,40000514
4000,429,402,40000514
4000,434,495,40000434
4000,461,465,40000912
4000,169,461,40000931
4000,170,445,40000932
4000,171,544,40000433
4000,172,294,40000933
4000,175,430,40000932
4000,176.1,466,40000933
4000,176.2,440,40000933
4000,176.3,436,40000933
4000,176.4,439,40000933
4000,176.5,403,40000933
4000,176.6,459,40000933
4000,178,377,40000932
4000,179,347,40000933
4000,182,456,40000922
4000,183,418,40000933
4000,187,358,40000933
4000,188,419,40000631
4000,190,412,40000523
4000,194,355,40000921
4000,196,369,40000921
4000,197,488,40000631
4000,207,534,40000921
4000,263,392,40000921
4000,269,455,40000933
4000,359,383,40000933
4000,363,397,40000933
4000,449,336,40000932
4000,451,415,40000932
4000,452,379,40000932
4000,102,443,40000812
4000,173,440,40000944
4000,174,467,40000944
4000,177,561,40000944
4000,189,488,40000944
4000,198,273,40000821
4000,358,475,40000944
4000,368,388,40000942
4000,369,475,40000813
4000,370,492,40000813
4000,371,458,40000942
4000,372,499,40000322
4000,373,491,40000944
4000,409,405,40000821
4000,410,315,40000821
4000,413,373,40000821
4000,415,375,40000821
4000,420,261,40000322
4000,438,513,40000942
4000,445,330,40000821
4000,446,276,40000821
4000,450,444,40000523
4000,453,497,40000944
4000,454,448,40000944
4000,455,310,40000944
4000,456,460,40000944
4000,462,367,40000821
4000,465,463,40000821
4000,350.1,362,40000322
4000,350.2,386,40000322
4000,350.3,376,40000322
4000,350.4,371,40000322
4000,355.1,385,40000722
4000,355.2,384,40000722
4000,355.3,379,40000722
4000,355.4,386,40000722
4000,355.5,363,40000722
4000,355.6,372,40000722
4000,355.7,386,40000722
4000,360,385,40000824
4000,361,261,40000824
4000,362,408,40000824
4000,392.1,406,40000322
4000,392.2,432,40000322
4000,392.3,412,40000322
4000,392.4,394,40000322
4000,392.5,382,40000322
4000,403.1,351,40000721
4000,403.2,360,40000721
4000,403.3,331,40000721
4000,403.4,334,40000721
4000,460,356,40000824
4000,961,433,40000823
4000,346.1,345,40000732
4000,346.2,334,40000732
4000,346.3,357,40000732
4000,346.4,316,40000732
4000,346.5,324,40000732
4000,346.6,383,40000732
4000,349.1,266,40000714
4000,349.2,273,40000714
4000,349.3,273,40000714
4000,349.4,244,40000714
4000,351,276,40000713
4000,353,254,40000713
4000,374,178,40000713
4000,375,324,40000713
4000,378,405,40000732
4000,385,300,40000732
4000,389,243,40000732
4000,390,293,40000713
4000,391,235,40000713
4000,393,384,40000732
4000,405,292,40000811
4000,406,352,40000811
4000,418,335,40000733
4000,419,247,40000733
4000,421,358,40000732
4000,422,337,40000732
4000,423,182,40000733
4000,424,283,40000732
4000,432,442,40000732
4000,433,221,40000733
4000,13,566,40000112
4000,14,426,40000111
4000,15,396,40000111
4000,31,547,40000623
4000,32,568,40000112
4000,33,618,40000112
4000,34,461,40000623
4000,37,395,40000112
4000,701,323,40000122
4000,702,267,40000122
4000,703,373,40000122
4000,704,275,40000122
4000,705,311,40000122
4000,707,247,40000122
4000,708,292,40000122
4000,713,344,40000121
4000,714,367,40000121
4000,715,282,40000121
4000,716,372,40000112
4000,717,304,40000122
4000,706,425,40000122
4000,711,257,40000122
4000,712,334,40000122
4000,721.1,460,40000132
4000,721.2,448,40000132
4000,721.3,460,40000132
4000,721.4,471,40000132
4000,721.5,450,40000132
4000,721.6,433,40000132
4000,721.7,416,40000132
4000,721.8,450,40000132
4000,722,263,40000531
4000,726,321,40000623
4000,727,253,40000623
4000,730.1,446,40000322
4000,730.2,446,40000322
4000,730.3,453,40000322
4000,730.4,434,40000322
4000,731,497,40000322
4000,733,408,40000623
4000,734,302,40000322
4000,735,362,40000411
4000,736,390,40000322
4000,739,279,40000623
4000,740,447,40000411
4000,741,484,40000322
4000,742,485,40000322
4000,744,502,40000411
4000,745,329,40000322
162,1,351,1620001
162,2,400,1620001
1272,1,270,12720001
820,1,258,8200001
993,1,316,9930001
993,2,332,9930001
801,1,476,8010001
343,1,212,3430001
3646,1,94,36460001
3609,1,87,36090001
807,1,466,8070001
280,1,451,2800001
1257,1,402,12570001
4005,1,332,40050001
4005,2,288,40050001
363,1,286,3630001
90,1,413,900001
700,1,243,7000001
700,2,415,7000001
13,1,391,130001
2034,1,445,20340004
2034,2,471,20340004
2034,3,656,20340005
2034,4,289,20340004
2034,5,461,20340005
2034,6,381,20340005
2034,7,490,20340005
2034,8,412,20340005
2034,9,353,20340005
2034,10,398,20340005
2034,11,302,20340004
2034,13,357,20340005
406,1,483,4060001
397,1,276,3970001
397,2,323,3970001
422,1,413,4220001
1024,1,434,10240001
1247,1,565,12470008
1247,2,484,12470006
1247,3,436,12470008
1247,4,562,12470008
1247,5,468,12470008
1247,6,536,12470006
1247,7,523,12470008
1247,8,555,12470008
1247,9,569,12470008
1247,10,437,12470008
3717,1,132,37170001
1209,1,166,12090001
3770,1,516,37700001
3770,2,370,37700001
3770,3,434,37700001
3770,4,399,37700001
6700,1,407,67000011
6700,2,343,67000012
6700,3,413,67000012
6700,4,462,67000012
6700,5,406,67000024
6700,6,466,67000011
6700,7,455,67000024
6700,8,372,67000011
6700,9,285,67000011
6700,10,472,67000011
6700,11,311,67000012
6700,12,180,67000013
6700,13,288,67000012
6700,14,373,67000012
6700,15,356,67000022
6700,16,237,67000024
6700,17,474,67000012
6700,18,360,67000024
6700,19,327,67000015
6700,20,206,67000015
6700,21,325,67000022
6700,22,460,67000022
6700,23,225,67000022
6700,24,301,67000013
6700,25,321,67000022
6700,26,202,67000024
6700,27,376,67000022
6700,28,184,67000024
6700,29,270,67000022
6700,30,450,67000031
6700,31,318,67000031
6700,32,367,67000036
6700,33,345,67000036
6700,34,337,67000033
6700,35,331,67000015
6700,36,399,67000033
6700,37,328,67000015
6700,38.1,377,67000025
6700,38.2,374,67000025
6700,38.3,382,67000025
6700,38.4,361,67000025
6700,39,396,67000031
6700,40,440,67000034
6700,41,360,67000034
6700,42,313,67000034
6700,44,370,67000033
6700,45,305,67000033
6700,46,380,67000034
6700,48,364,67000033
6700,49,397,67000011
6700,50,416,67000011
6700,51,464,67000024
6700,52,411,67000022
6700,53.1,391,67000024
6700,53.2,368,67000024
6700,53.3,367,67000024
6700,55,178,67000022
6700,56,398,67000031
6700,57,176,67000037
6700,59,428,67000024
962,1,409,9620001
962,2,464,9620001
962,3,394,9620001
962,4,310,9620001
962,5,362,9620001
962,6,365,9620001
498,1,495,4980001
498,2,436,4980001
498,3,343,4980001
498,4,464,4980001
498,5,498,4980001
498,6,462,4980003
498,7,518,4980003
498,8,460,4980001
498,9,497,4980001
498,10,442,4980001
498,11,473,4980001
498,12,478,4980001
498,13,463,4980001
2730,1,447,27300004
2730,2,407,27300002
2730,3,440,27300002
2730,4,480,27300001
2730,5,422,27300001
2730,6,447,27300002
2730,7,432,27300002
2730,8,454,27300003
2730,9,456,27300006
2730,10,405,27300006
2730,11,480,27300001
2730,12,475,27300004
2730,13,395,27300004
2730,14,411,27300004
2730,15,476,27300001
2730,16,478,27300003
2730,17,482,27300004
2730,18,461,27300002
2730,19,441,27300001
2730,20,496,27300004
2730,21,465,27300004
2730,22,417,27300006
2730,23,431,27300002
2730,24,457,27300002
2730,25,469,27300003
2730,26,472,27300003
2730,27,461,27300003
2730,28,472,27300001
2730,29,420,27300001
2730,30,381,27300006
2730,31,444,27300002
2730,32,448,27300004
2730,33,477,27300006
2730,34,419,27300003
2730,35,446,27300007
2730,36,434,27300007
2730,37,472,27300007
2730,38,476,27300002
2730,39,425,27300004
2730,40,420,27300004
2730,41,425,27300001
2730,42,435,27300006
2730,43,423,27300004
2730,44,388,27300003
2730,45,429,27300002
497,1,347,4970001
497,2,355,4970001
2720,1,531,27200001
2720,2,515,27200004
2720,3,573,27200005
2720,4,544,27200001
2720,5,564,27200005
2720,6,549,27200001
2720,7,566,27200001
2720,8,553,27200004
2720,9,559,27200004
2720,10,580,27200004
2720,11,547,27200001
2720,12,544,27200003
2720,13,559,27200003
2720,14,521,27200005
2720,15,561,27200001
2720,16,601,27200001
2720,17,551,27200001
2720,18,527,27200004
2720,19,565,27200001
2720,20,518,27200003
2720,21,535,27200004
2720,22,511,27200005
2720,23,555,27200004
2720,24,524,27200001
663,1,638,6630001
2100,1,387,21000005
2100,3,462,21000002
2100,4,383,21000005
2100,6,476,21000006
2100,7,460,21000006
2100,8,433,21000006
2100,9,396,21000006
2100,10,401,21000006
2100,11,340,21000004
2100,12,394,21000005
2100,13,310,21000003
2100,14,395,21000002
2100,15,291,21000004
2100,16,301,21000005
2100,17,367,21000003
2100,18,369,21000008
2100,19,396,21000007
2100,20,394,21000003
2100,21,358,21000003
2100,22,450,21000003
2100,23,304,21000003
2100,24,546,21000003
2100,25,402,21000005
2100,26,420,21000001
2100,27,389,21000005
2100,30,288,21000004
2100,31,326,21000001
2100,32,472,21000002
2100,33,556,21000002
2100,950,366,21000001
2100,951,594,21000002
268,1,400,2680001
462,1,614,4620001
1181,1,321,11810001
1181,2,374,11810001
1177,1,233,11770001
3788,1,524,37880001
3788,2,576,37880001
3788,3,675,37880001
8900,1,621,89000007
8900,2,601,89000007
8900,3,564,89000007
8900,4,620,89000005
8900,5,614,89000007
8900,6,574,89000007
8900,7,572,89000007
8900,8,594,89000001
8900,9,576,89000003
8900,10,632,89000003
8900,11,594,89000007
8900,12,621,89000001
8900,13,575,89000001
8900,14,584,89000001
8900,15,588,89000001
8900,16,620,89000007
8900,17,618,89000007
8900,18,605,89000003
8900,19,515,89000001
8900,20,607,89000001
8900,21,604,89000007
8900,22,564,89000007
8900,23,555,89000001
8900,24,623,89000007
8900,25,614,89000005
8900,26,632,89000007
8900,27,602,89000003
8900,28,535,89000003
8900,29,560,89000007
8900,30,566,89000007
8900,31,567,89000008
547,1,377,5470001
547,2,342,5470001
3743,1,384,37430001
1214,1,203,12140001
1295,1,391,12950001
1295,2,433,12950001
1295,3,458,12950001
1295,4,484,12950001
1295,5,414,12950001
1295,6,412,12950001
1232,1,157,12320001
46,1,430,460001
46,2,451,460001
46,3,457,460001
46,4,389,460001
2660,1,302,26600021
2660,2,402,26600021
2660,3,475,26600023
2660,4,512,26600023
2660,5,497,26600026
2660,6,576,26600034
2660,7,526,26600023
2660,8,406,26600026
2660,9,430,26600023
2660,10,432,26600026
2660,11,411,26600021
2660,12,547,26600013
2660,13,419,26600021
2660,14,419,26600013
2660,15,313,26600021
2660,16,433,26600022
2660,17,414,26600022
2660,18,323,26600022
2660,19,268,26600022
2660,20,338,26600022
2660,21,377,26600021
2660,22,510,26600022
2660,23,602,26600035
2660,24,485,26600025
2660,25,479,26600021
2660,26.1,399,26600024
2660,26.2,407,26600024
2660,26.3,401,26600024
2660,27,396,26600013
2660,28,294,26600021
2660,30,518,26600021
2660,31,343,26600023
2660,32,465,26600025
2660,33,538,26600025
2660,34,591,26600025
2660,35,435,26600022
2660,36,342,26600021
2660,37,510,26600026
2660,38,329,26600023
2660,39,326,26600021
2660,40,334,26600021
2660,41,295,26600022
2660,43,394,26600021
2660,45,438,26600013
2660,46,476,26600032
2660,47,525,26600033
2660,48,502,26600032
2660,49,535,26600032
2660,50,537,26600034
2660,51,449,26600033
2660,52,547,26600034
2660,53,445,26600033
2660,54,442,26600032
2660,55,511,26600034
2660,56,446,26600033
2660,57,435,26600032
2660,951,518,26600034
96,1,462,960001
96,3,459,960001
798,1,493,7980001
577,1,563,5770001
577,2,612,5770001
577,3,569,5770001
1134,1,114,11340001
758,1,457,7580001
358,1,475,3580001
775,1,323,7750001
64,1,346,640001
64,2,313,640001
9400,1,277,94000001
9400,2,482,94000006
9400,3,408,94000001
9400,4.1,447,94000005
9400,4.2,444,94000005
9400,4.3,456,94000005
9400,4.4,443,94000005
9400,4.5,436,94000005
9400,5,432,94000001
9400,6,392,94000011
9400,7,463,94000001
9400,8,384,94000001
9400,9,326,94000001
9400,10,304,94000003
9400,11,252,94000003
9400,12,334,94000003
9400,13,386,94000001
9400,14,459,94000011
9400,15,302,94000001
9400,16,207,94000001
9400,18,457,94000001
9400,19,519,94000006
9400,20,436,94000007
9400,22,376,94000001
9400,23,455,94000006
9400,25,442,94000007
9400,26,429,94000007
9400,27,465,94000007
9400,28,415,94000007
9400,29,425,94000001
9400,30,426,94000004
9400,31,436,94000007
9400,33,360,94000004
9400,34,399,94000004
9400,35,357,94000001
9400,37,510,94000001
9400,38,334,94000007
9400,101,530,94000008
9400,102,475,94000008
9400,103,454,94000008
9400,104,491,94000008
1158,1,120,11580001
2009,1,315,20090001
1226,1,388,12260001
1226,2,365,12260001
1112,1,487,11120001
4007,1,303,40070001
803,1,271,8030001
452,1,339,4520001
409,1,388,4090001
866,1,436,8660001
3607,1,159,36070001
811,1,383,8110001
753,1,463,7530001
2011,1,340,20110001
2011,2,372,20110001
29,1,512,290001
29,2,377,290001
440,1,290,4400001
575,1,391,5750001
1138,1,408,11380001
1044,1,139,10440001
795,1,401,7950001
499,1,493,4990004
499,2,412,4990004
499,3,454,4990003
499,4,486,4990003
499,5,496,4990002
499,6,491,4990005
